entity_id,claim_id,rank,property_id,datatype,datavalue,sampling_weight_vb,sampling_weight
Q98432359,Q98432359$64F36789-7962-40E1-AAA5-B6EC5E0817EC,normal,P4595,string,"{'value': 'Helsinki', 'type': 'string'}",968|5,193.6
Q98408816,Q98408816$AAD9621A-B4B3-42BD-ACC1-AED672C47C8B,normal,P4595,string,"{'value': 'Helsinki', 'type': 'string'}",968|5,193.6
Q98410473,Q98410473$7AEF4543-93C2-4FB2-AEFD-97E662F4C034,normal,P4595,string,"{'value': 'Helsinki', 'type': 'string'}",968|5,193.6
Q98408427,Q98408427$D258BDF0-85FA-46A4-9592-5E08372A9FFE,normal,P4595,string,"{'value': 'Helsinki', 'type': 'string'}",968|5,193.6
Q98418893,Q98418893$7485F4C2-7236-4B5A-A145-3585C3D3F3DA,normal,P4595,string,"{'value': 'Helsinki', 'type': 'string'}",968|5,193.6
Q1370087,Q1370087$aa8862db-4b53-6219-c12e-11596a3695da,normal,P112,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 130734, 'id': 'Q130734'}, 'type': 'wikibase-entityid'}",1010|6,168.33333333333334
Q3140143,Q3140143$15c816e7-4779-ce47-bd2a-d081e96d2782,normal,P112,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 11509937, 'id': 'Q11509937'}, 'type': 'wikibase-entityid'}",1010|6,168.33333333333334
Q11593840,Q11593840$bd302f6a-46a6-5b18-e689-4985f4e945c5,normal,P112,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 657737, 'id': 'Q657737'}, 'type': 'wikibase-entityid'}",1010|6,168.33333333333334
Q1524273,Q1524273$051e0d36-416d-5090-cba1-a9904e60090b,normal,P112,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 104712775, 'id': 'Q104712775'}, 'type': 'wikibase-entityid'}",1010|6,168.33333333333334
Q3417076,Q3417076$1fdecff6-40f1-9a14-f1c9-871ec7c85074,normal,P112,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7343108, 'id': 'Q7343108'}, 'type': 'wikibase-entityid'}",1010|6,168.33333333333334
Q3917637,Q3917637$7b5f8c46-449a-6d97-8cd5-1a2704592356,normal,P112,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 497904, 'id': 'Q497904'}, 'type': 'wikibase-entityid'}",1010|6,168.33333333333334
Q78798307,Q78798307$65a28ca8-444b-34d5-bf63-ef35cdf47d8f,normal,P485,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 5503390, 'id': 'Q5503390'}, 'type': 'wikibase-entityid'}",1012|6,168.66666666666666
Q99748881,Q99748881$5DDA68D8-6604-4D70-881B-6C6A111EA4C2,normal,P485,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 16964584, 'id': 'Q16964584'}, 'type': 'wikibase-entityid'}",1012|6,168.66666666666666
Q101205106,Q101205106$EC48EE2C-F491-4FC4-824F-57291B9407F2,normal,P485,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 16964584, 'id': 'Q16964584'}, 'type': 'wikibase-entityid'}",1012|6,168.66666666666666
Q49768075,Q49768075$08FA63B4-DCC0-4BB8-818D-DB00B991001C,normal,P485,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 41793678, 'id': 'Q41793678'}, 'type': 'wikibase-entityid'}",1012|6,168.66666666666666
Q101233987,Q101233987$8488D186-CD9E-4AA6-B9AE-56A6575510BA,normal,P485,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 16964584, 'id': 'Q16964584'}, 'type': 'wikibase-entityid'}",1012|6,168.66666666666666
Q101233984,Q101233984$FB17CAFE-6D9A-40EE-9CD1-21228CB1D9C2,normal,P485,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 16964584, 'id': 'Q16964584'}, 'type': 'wikibase-entityid'}",1012|6,168.66666666666666
Q5846904,Q5846904$30AC4F49-6D21-46BF-94EA-9175AF03E66A,normal,P5595,quantity,"{'value': {'amount': '+2', 'unit': '1'}, 'type': 'quantity'}",1039|6,173.16666666666666
Q1821857,Q1821857$1dc7cbbb-4fab-0af8-ea9d-de79d994f755,normal,P5595,quantity,"{'value': {'amount': '+2', 'unit': '1'}, 'type': 'quantity'}",1039|6,173.16666666666666
Q5846899,Q5846899$5D45913D-175E-4CBE-BDE0-7AEE93AFAA18,normal,P5595,quantity,"{'value': {'amount': '+3', 'unit': '1'}, 'type': 'quantity'}",1039|6,173.16666666666666
Q2296272,Q2296272$31c4b785-436c-6a95-da8b-282209dacf6b,normal,P5595,quantity,"{'value': {'amount': '+1', 'unit': '1'}, 'type': 'quantity'}",1039|6,173.16666666666666
Q2257617,Q2257617$2e155e68-43f7-4ce3-8a2e-676dbc040908,normal,P5595,quantity,"{'value': {'amount': '+4', 'unit': '1'}, 'type': 'quantity'}",1039|6,173.16666666666666
Q11681645,Q11681645$7B79955B-F651-4381-AB75-946475F49B70,normal,P5595,quantity,"{'value': {'amount': '+3', 'unit': '1'}, 'type': 'quantity'}",1039|6,173.16666666666666
Q1324926,Q1324926$28EB5332-A464-4C4A-81DA-FBABFB130FBB,normal,P1174,quantity,"{'value': {'amount': '+54211', 'unit': '1'}, 'type': 'quantity'}",1066|6,177.66666666666666
Q936859,Q936859$BBC240B7-1DE7-4843-AFC1-4D74200CFC56,normal,P1174,quantity,"{'value': {'amount': '+89976', 'unit': '1'}, 'type': 'quantity'}",1066|6,177.66666666666666
Q3330202,Q3330202$1C847533-E402-476C-916C-0EE10D62D4B0,normal,P1174,quantity,"{'value': {'amount': '+1905', 'unit': '1'}, 'type': 'quantity'}",1066|6,177.66666666666666
Q3330194,Q3330194$7172FAF7-CD36-4458-97E1-9B3B65FD460C,normal,P1174,quantity,"{'value': {'amount': '+51331', 'unit': '1'}, 'type': 'quantity'}",1066|6,177.66666666666666
Q239303,Q239303$a84444d9-47fc-0ba9-b136-f8ddf5a794ce,preferred,P1174,quantity,"{'value': {'amount': '+1549057', 'unit': '1'}, 'type': 'quantity'}",1066|6,177.66666666666666
Q22915876,Q22915876$6F6DD1FA-9C20-4B74-B28A-259FE71EF8E3,normal,P1174,quantity,"{'value': {'amount': '+10494', 'unit': '1'}, 'type': 'quantity'}",1066|6,177.66666666666666
Q3378362,Q3378362$88c8f51f-44b6-4f96-3751-be28cc695ec3,normal,P2923,quantity,"{'value': {'amount': '+16', 'unit': 'http://www.wikidata.org/entity/Q11573'}, 'type': 'quantity'}",1080|6,180.0
Q3378374,Q3378374$717ca73a-414c-5325-a0a1-ef033119963f,normal,P2923,quantity,"{'value': {'amount': '+18', 'unit': 'http://www.wikidata.org/entity/Q11573'}, 'type': 'quantity'}",1080|6,180.0
Q40039145,Q40039145$40c907b0-4693-8c2d-0688-9d7460578d83,normal,P2923,quantity,"{'value': {'amount': '+10', 'unit': 'http://www.wikidata.org/entity/Q11573'}, 'type': 'quantity'}",1080|6,180.0
Q28333639,Q28333639$0023b701-42d1-042f-f5b1-29702fe4b964,normal,P2923,quantity,"{'value': {'amount': '+84', 'unit': 'http://www.wikidata.org/entity/Q11573'}, 'type': 'quantity'}",1080|6,180.0
Q62060493,Q62060493$9bc1112d-49d8-b7d7-b449-21a037496c67,normal,P2923,quantity,"{'value': {'amount': '+5.5', 'unit': 'http://www.wikidata.org/entity/Q11573'}, 'type': 'quantity'}",1080|6,180.0
Q40129130,Q40129130$8d45cf63-4d69-6085-1734-eee18c0a6f06,normal,P2923,quantity,"{'value': {'amount': '+8.5', 'unit': 'http://www.wikidata.org/entity/Q11573'}, 'type': 'quantity'}",1080|6,180.0
Q28376045,Q28376045$1f7134ae-415c-eec7-370f-2070e31a4ecd,normal,P729,time,"{'value': {'time': '+1855-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",1131|6,188.5
Q12790971,Q12790971$AB159307-552C-4154-9C9F-BFC1129FCB4E,normal,P729,time,"{'value': {'time': '+1956-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",1131|6,188.5
Q98433035,Q98433035$A0367355-7CE6-4EE6-B9F0-99951DF4C9D5,normal,P729,time,"{'value': {'time': '+1933-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",1131|6,188.5
Q7354512,Q7354512$851db7e3-4477-601c-d2d1-a78dab3ae430,normal,P729,time,"{'value': {'time': '+2013-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",1131|6,188.5
Q11990074,Q11990074$8f893861-4430-4d81-db17-512585a437f4,normal,P729,time,"{'value': {'time': '+1986-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",1131|6,188.5
Q57945097,Q57945097$c8e6a1f6-4919-8a93-35dd-389fcb3dcdc0,normal,P729,time,"{'value': {'time': '+1901-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",1131|6,188.5
